"Order ID","Order Date","Ship Date","Customer Name","Region","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit","Shipping Delay (Days)"
"ORD-3308","2022-04-07 04:00:00","2022-04-08 04:00:00","Eva","West","Technology","Chairs","Stapler","505.83","3","0.15","150.4","1"
"ORD-3309","2022-04-07 05:00:00","2022-04-08 05:00:00","David","Central","Furniture","Chairs","Desk","505.83","5","0.15","150.4","1"
"ORD-3310","2022-04-07 06:00:00","2022-04-08 06:00:00","Eva","South","Furniture","Accessories","Stapler","505.83","7","0.15","150.4","1"
"ORD-3311","2022-04-07 07:00:00","2022-04-08 07:00:00","David","South","Office Supplies","Accessories","Monitor","505.83","5","0.15","150.4","1"
"ORD-3312","2022-04-07 08:00:00","2022-04-08 08:00:00","Frank","South","Technology","Tables","Monitor","505.83","5","0.15","150.4","1"
"ORD-3313","2022-04-07 09:00:00","2022-04-08 09:00:00","Charlie","Central","Technology","Accessories","Desk","505.83","7","0.15","150.4","1"
"ORD-3314","2022-04-07 10:00:00","2022-04-08 10:00:00","Eva","West","Technology","Phones","Desk","505.83","8","0.15","150.4","1"
"ORD-3315","2022-04-07 11:00:00","2022-04-08 11:00:00","David","East","Office Supplies","Tables","Pen","505.83","8","0.15","150.4","1"
"ORD-3316","2022-04-07 12:00:00","2022-04-08 12:00:00","Charlie","Central","Furniture","Storage","Monitor","505.83","7","0.15","150.4","1"
"ORD-3317","2022-04-07 13:00:00","2022-04-08 13:00:00","Bob","South","Office Supplies","Storage","Paper","505.83","3","0.15","150.4","1"
"ORD-3318","2022-04-07 14:00:00","2022-04-08 14:00:00","David","Central","Technology","Storage","Printer","505.83","2","0.15","150.4","1"
"ORD-3319","2022-04-07 15:00:00","2022-04-08 15:00:00","Frank","South","Furniture","Storage","Pen","505.83","1","0.15","150.4","1"
"ORD-3320","2022-04-07 16:00:00","2022-04-08 16:00:00","Bob","East","Furniture","Binders","Printer","505.83","6","0.15","150.4","1"
"ORD-3321","2022-04-07 17:00:00","2022-04-08 17:00:00","Bob","East","Office Supplies","Phones","Monitor","505.83","9","0.15","150.4","1"
"ORD-3322","2022-04-07 18:00:00","2022-04-08 18:00:00","Alice","West","Furniture","Tables","Printer","505.83","3","0.15","150.4","1"
"ORD-3323","2022-04-07 19:00:00","2022-04-08 19:00:00","Eva","South","Furniture","Tables","Paper","505.83","5","0.15","150.4","1"
"ORD-3324","2022-04-07 20:00:00","2022-04-08 20:00:00","David","Central","Technology","Storage","Paper","505.83","9","0.15","150.4","1"
"ORD-3325","2022-04-07 21:00:00","2022-04-08 21:00:00","Bob","West","Technology","Chairs","Stapler","505.83","9","0.15","150.4","1"
"ORD-3326","2022-04-07 22:00:00","2022-04-08 22:00:00","Alice","East","Furniture","Tables","Desk","505.83","7","0.15","150.4","1"
"ORD-3327","2022-04-07 23:00:00","2022-04-08 23:00:00","Frank","Central","Furniture","Phones","Printer","505.83","4","0.15","150.4","1"
"ORD-3328","2022-04-08 00:00:00","2022-04-09 00:00:00","Charlie","Central","Office Supplies","Accessories","Paper","505.83","2","0.15","150.4","1"
"ORD-3329","2022-04-08 01:00:00","2022-04-09 01:00:00","David","West","Office Supplies","Tables","Desk","505.83","2","0.15","150.4","1"
"ORD-3330","2022-04-08 02:00:00","2022-04-09 02:00:00","Bob","East","Furniture","Storage","Desk","505.83","4","0.15","150.4","1"
"ORD-3331","2022-04-08 03:00:00","2022-04-09 03:00:00","Eva","South","Technology","Storage","Stapler","505.83","1","0.15","150.4","1"
"ORD-3332","2022-04-08 04:00:00","2022-04-09 04:00:00","Alice","Central","Furniture","Binders","Desk","505.83","4","0.15","150.4","1"
"ORD-3333","2022-04-08 05:00:00","2022-04-09 05:00:00","Bob","West","Furniture","Tables","Desk","505.83","6","0.15","150.4","1"
"ORD-3334","2022-04-08 06:00:00","2022-04-09 06:00:00","Eva","Central","Technology","Tables","Pen","505.83","6","0.15","150.4","1"
"ORD-3335","2022-04-08 07:00:00","2022-04-09 07:00:00","Bob","Central","Technology","Tables","Monitor","505.83","7","0.15","150.4","1"
"ORD-3336","2022-04-08 08:00:00","2022-04-09 08:00:00","David","South","Office Supplies","Storage","Stapler","505.83","5","0.15","150.4","1"
"ORD-3337","2022-04-08 09:00:00","2022-04-09 09:00:00","David","East","Office Supplies","Tables","Stapler","505.83","9","0.15","150.4","1"
"ORD-3338","2022-04-08 10:00:00","2022-04-09 10:00:00","David","South","Office Supplies","Chairs","Printer","505.83","2","0.15","150.4","1"
"ORD-3339","2022-04-08 11:00:00","2022-04-09 11:00:00","David","East","Office Supplies","Chairs","Desk","505.83","2","0.15","150.4","1"
"ORD-3340","2022-04-08 12:00:00","2022-04-09 12:00:00","Frank","Central","Technology","Accessories","Printer","505.83","4","0.15","150.4","1"
"ORD-3341","2022-04-08 13:00:00","2022-04-09 13:00:00","Alice","West","Furniture","Tables","Pen","505.83","4","0.15","150.4","1"
"ORD-3342","2022-04-08 14:00:00","2022-04-09 14:00:00","David","South","Office Supplies","Binders","Paper","505.83","4","0.15","150.4","1"
"ORD-3343","2022-04-08 15:00:00","2022-04-09 15:00:00","Eva","East","Office Supplies","Accessories","Desk","505.83","1","0.15","150.4","1"
"ORD-3344","2022-04-08 16:00:00","2022-04-09 16:00:00","Bob","Central","Technology","Storage","Paper","505.83","4","0.15","150.4","1"
"ORD-3345","2022-04-08 17:00:00","2022-04-09 17:00:00","Charlie","East","Technology","Tables","Monitor","505.83","5","0.15","150.4","1"
"ORD-3346","2022-04-08 18:00:00","2022-04-09 18:00:00","Eva","East","Furniture","Chairs","Pen","505.83","9","0.15","150.4","1"
"ORD-3347","2022-04-08 19:00:00","2022-04-09 19:00:00","Frank","East","Furniture","Binders","Desk","505.83","3","0.15","150.4","1"
"ORD-3348","2022-04-08 20:00:00","2022-04-09 20:00:00","Frank","Central","Technology","Accessories","Printer","505.83","3","0.15","150.4","1"
"ORD-3349","2022-04-08 21:00:00","2022-04-09 21:00:00","Eva","West","Office Supplies","Binders","Printer","505.83","5","0.15","150.4","1"
"ORD-3350","2022-04-08 22:00:00","2022-04-09 22:00:00","Frank","West","Office Supplies","Tables","Desk","505.83","6","0.15","150.4","1"
"ORD-3351","2022-04-08 23:00:00","2022-04-09 23:00:00","David","West","Office Supplies","Phones","Printer","505.83","3","0.15","150.4","1"
"ORD-3352","2022-04-09 00:00:00","2022-04-10 00:00:00","Alice","East","Furniture","Binders","Desk","505.83","1","0.15","150.4","1"
"ORD-3353","2022-04-09 01:00:00","2022-04-10 01:00:00","Bob","Central","Office Supplies","Binders","Stapler","505.83","8","0.15","150.4","1"
"ORD-3354","2022-04-09 02:00:00","2022-04-10 02:00:00","Alice","East","Office Supplies","Storage","Printer","505.83","1","0.15","150.4","1"
"ORD-3355","2022-04-09 03:00:00","2022-04-10 03:00:00","Bob","West","Technology","Chairs","Desk","505.83","2","0.15","150.4","1"
"ORD-3356","2022-04-09 04:00:00","2022-04-10 04:00:00","Bob","West","Office Supplies","Tables","Desk","505.83","3","0.15","150.4","1"
"ORD-3357","2022-04-09 05:00:00","2022-04-10 05:00:00","Alice","Central","Technology","Tables","Printer","505.83","6","0.15","150.4","1"
"ORD-3358","2022-04-09 06:00:00","2022-04-10 06:00:00","Eva","East","Office Supplies","Tables","Stapler","505.83","4","0.15","150.4","1"
"ORD-3359","2022-04-09 07:00:00","2022-04-10 07:00:00","Bob","South","Furniture","Chairs","Printer","505.83","4","0.15","150.4","1"
"ORD-3360","2022-04-09 08:00:00","2022-04-10 08:00:00","Alice","South","Office Supplies","Tables","Desk","505.83","9","0.15","150.4","1"
"ORD-3361","2022-04-09 09:00:00","2022-04-10 09:00:00","Bob","West","Office Supplies","Tables","Stapler","505.83","6","0.15","150.4","1"
"ORD-3362","2022-04-09 10:00:00","2022-04-10 10:00:00","Charlie","Central","Technology","Chairs","Paper","505.83","2","0.15","150.4","1"
"ORD-3363","2022-04-09 11:00:00","2022-04-10 11:00:00","Eva","East","Technology","Chairs","Monitor","505.83","7","0.15","150.4","1"
"ORD-3364","2022-04-09 12:00:00","2022-04-10 12:00:00","David","East","Technology","Accessories","Printer","505.83","3","0.15","150.4","1"
"ORD-3365","2022-04-09 13:00:00","2022-04-10 13:00:00","Bob","West","Office Supplies","Storage","Pen","505.83","9","0.15","150.4","1"
"ORD-3366","2022-04-09 14:00:00","2022-04-10 14:00:00","Charlie","West","Office Supplies","Storage","Desk","505.83","6","0.15","150.4","1"
"ORD-3367","2022-04-09 15:00:00","2022-04-10 15:00:00","David","East","Furniture","Tables","Stapler","505.83","8","0.15","150.4","1"
"ORD-3368","2022-04-09 16:00:00","2022-04-10 16:00:00","David","East","Office Supplies","Phones","Stapler","505.83","1","0.15","150.4","1"
"ORD-3369","2022-04-09 17:00:00","2022-04-10 17:00:00","Bob","West","Furniture","Accessories","Paper","505.83","2","0.15","150.4","1"
"ORD-3370","2022-04-09 18:00:00","2022-04-10 18:00:00","Alice","East","Technology","Storage","Printer","505.83","6","0.15","150.4","1"
"ORD-3371","2022-04-09 19:00:00","2022-04-10 19:00:00","Bob","South","Technology","Chairs","Pen","505.83","3","0.15","150.4","1"
"ORD-3372","2022-04-09 20:00:00","2022-04-10 20:00:00","Charlie","West","Technology","Storage","Stapler","505.83","1","0.15","150.4","1"
"ORD-3373","2022-04-09 21:00:00","2022-04-10 21:00:00","David","East","Furniture","Phones","Paper","505.83","6","0.15","150.4","1"
"ORD-3374","2022-04-09 22:00:00","2022-04-10 22:00:00","Bob","West","Office Supplies","Binders","Desk","505.83","5","0.15","150.4","1"
"ORD-3375","2022-04-09 23:00:00","2022-04-10 23:00:00","Alice","Central","Technology","Binders","Paper","505.83","9","0.15","150.4","1"
"ORD-3376","2022-04-10 00:00:00","2022-04-11 00:00:00","Bob","West","Office Supplies","Storage","Printer","505.83","6","0.15","150.4","1"
"ORD-3377","2022-04-10 01:00:00","2022-04-11 01:00:00","Eva","West","Office Supplies","Storage","Paper","505.83","5","0.15","150.4","1"
"ORD-3378","2022-04-10 02:00:00","2022-04-11 02:00:00","Alice","Central","Technology","Accessories","Stapler","505.83","1","0.15","150.4","1"
"ORD-3379","2022-04-10 03:00:00","2022-04-11 03:00:00","Charlie","South","Furniture","Storage","Stapler","505.83","1","0.15","150.4","1"
"ORD-3380","2022-04-10 04:00:00","2022-04-11 04:00:00","David","East","Office Supplies","Phones","Monitor","505.83","1","0.15","150.4","1"
"ORD-3381","2022-04-10 05:00:00","2022-04-11 05:00:00","David","Central","Technology","Storage","Paper","505.83","7","0.15","150.4","1"
"ORD-3382","2022-04-10 06:00:00","2022-04-11 06:00:00","Alice","West","Office Supplies","Tables","Desk","505.83","6","0.15","150.4","1"
"ORD-3383","2022-04-10 07:00:00","2022-04-11 07:00:00","Eva","East","Office Supplies","Phones","Pen","505.83","5","0.15","150.4","1"
"ORD-3384","2022-04-10 08:00:00","2022-04-11 08:00:00","Alice","Central","Office Supplies","Accessories","Pen","505.83","4","0.15","150.4","1"
"ORD-3385","2022-04-10 09:00:00","2022-04-11 09:00:00","Frank","East","Office Supplies","Tables","Printer","505.83","8","0.15","150.4","1"
"ORD-3386","2022-04-10 10:00:00","2022-04-11 10:00:00","Eva","East","Office Supplies","Tables","Monitor","505.83","8","0.15","150.4","1"
"ORD-3387","2022-04-10 11:00:00","2022-04-11 11:00:00","Charlie","Central","Furniture","Binders","Paper","505.83","5","0.15","150.4","1"
"ORD-3388","2022-04-10 12:00:00","2022-04-11 12:00:00","David","East","Furniture","Phones","Desk","505.83","4","0.15","150.4","1"
"ORD-3389","2022-04-10 13:00:00","2022-04-11 13:00:00","Charlie","South","Technology","Tables","Monitor","505.83","2","0.15","150.4","1"
"ORD-3390","2022-04-10 14:00:00","2022-04-11 14:00:00","Bob","Central","Furniture","Accessories","Stapler","505.83","7","0.15","150.4","1"
"ORD-3391","2022-04-10 15:00:00","2022-04-11 15:00:00","Alice","South","Furniture","Binders","Printer","505.83","5","0.15","150.4","1"
"ORD-3392","2022-04-10 16:00:00","2022-04-11 16:00:00","Frank","West","Furniture","Tables","Paper","505.83","3","0.15","150.4","1"
"ORD-3393","2022-04-10 17:00:00","2022-04-11 17:00:00","Eva","East","Office Supplies","Phones","Pen","505.83","9","0.15","150.4","1"
"ORD-3394","2022-04-10 18:00:00","2022-04-11 18:00:00","Eva","West","Office Supplies","Binders","Desk","505.83","9","0.15","150.4","1"
"ORD-3395","2022-04-10 19:00:00","2022-04-11 19:00:00","Alice","West","Technology","Phones","Stapler","505.83","8","0.15","150.4","1"
"ORD-3396","2022-04-10 20:00:00","2022-04-11 20:00:00","Frank","East","Technology","Phones","Monitor","505.83","1","0.15","150.4","1"
"ORD-3397","2022-04-10 21:00:00","2022-04-11 21:00:00","Alice","Central","Technology","Phones","Printer","505.83","3","0.15","150.4","1"
"ORD-3398","2022-04-10 22:00:00","2022-04-11 22:00:00","Bob","East","Office Supplies","Binders","Monitor","505.83","2","0.15","150.4","1"
"ORD-3399","2022-04-10 23:00:00","2022-04-11 23:00:00","Charlie","West","Furniture","Tables","Pen","505.83","4","0.15","150.4","1"
"ORD-3400","2022-04-11 00:00:00","2022-04-12 00:00:00","Eva","West","Furniture","Storage","Monitor","505.83","2","0.15","150.4","1"
"ORD-3401","2022-04-11 01:00:00","2022-04-12 01:00:00","Bob","Central","Office Supplies","Chairs","Desk","505.83","8","0.15","150.4","1"
"ORD-3402","2022-04-11 02:00:00","2022-04-12 02:00:00","Charlie","East","Technology","Tables","Stapler","505.83","1","0.15","150.4","1"
"ORD-3403","2022-04-11 03:00:00","2022-04-12 03:00:00","Bob","West","Technology","Binders","Paper","505.83","4","0.15","150.4","1"
"ORD-3404","2022-04-11 04:00:00","2022-04-12 04:00:00","Frank","Central","Technology","Chairs","Desk","505.83","5","0.15","150.4","1"
"ORD-3405","2022-04-11 05:00:00","2022-04-12 05:00:00","Eva","West","Office Supplies","Chairs","Pen","505.83","4","0.15","150.4","1"
"ORD-3406","2022-04-11 06:00:00","2022-04-12 06:00:00","Alice","West","Technology","Chairs","Printer","505.83","8","0.15","150.4","1"
"ORD-3407","2022-04-11 07:00:00","2022-04-12 07:00:00","Alice","Central","Technology","Storage","Pen","505.83","2","0.15","150.4","1"
"ORD-3408","2022-04-11 08:00:00","2022-04-12 08:00:00","Charlie","South","Office Supplies","Accessories","Pen","505.83","9","0.15","150.4","1"
"ORD-3409","2022-04-11 09:00:00","2022-04-12 09:00:00","David","West","Furniture","Tables","Monitor","505.83","2","0.15","150.4","1"
"ORD-3410","2022-04-11 10:00:00","2022-04-12 10:00:00","Frank","West","Office Supplies","Storage","Printer","505.83","2","0.15","150.4","1"
"ORD-3411","2022-04-11 11:00:00","2022-04-12 11:00:00","Charlie","South","Office Supplies","Storage","Desk","505.83","2","0.15","150.4","1"
"ORD-3412","2022-04-11 12:00:00","2022-04-12 12:00:00","David","East","Office Supplies","Accessories","Pen","505.83","8","0.15","150.4","1"
"ORD-3413","2022-04-11 13:00:00","2022-04-12 13:00:00","Bob","East","Office Supplies","Chairs","Desk","505.83","3","0.15","150.4","1"
"ORD-3414","2022-04-11 14:00:00","2022-04-12 14:00:00","Frank","West","Furniture","Accessories","Paper","505.83","8","0.15","150.4","1"
"ORD-3415","2022-04-11 15:00:00","2022-04-12 15:00:00","Bob","West","Technology","Accessories","Monitor","505.83","7","0.15","150.4","1"
"ORD-3416","2022-04-11 16:00:00","2022-04-12 16:00:00","Eva","East","Office Supplies","Tables","Desk","505.83","4","0.15","150.4","1"
"ORD-3417","2022-04-11 17:00:00","2022-04-12 17:00:00","Frank","Central","Furniture","Binders","Printer","505.83","7","0.15","150.4","1"
"ORD-3418","2022-04-11 18:00:00","2022-04-12 18:00:00","David","South","Technology","Phones","Pen","505.83","8","0.15","150.4","1"
"ORD-3419","2022-04-11 19:00:00","2022-04-12 19:00:00","Eva","Central","Technology","Accessories","Paper","505.83","6","0.15","150.4","1"
"ORD-3420","2022-04-11 20:00:00","2022-04-12 20:00:00","Alice","Central","Technology","Accessories","Printer","505.83","6","0.15","150.4","1"
"ORD-3421","2022-04-11 21:00:00","2022-04-12 21:00:00","David","Central","Office Supplies","Chairs","Monitor","505.83","3","0.15","150.4","1"
"ORD-3422","2022-04-11 22:00:00","2022-04-12 22:00:00","Charlie","Central","Office Supplies","Chairs","Paper","505.83","5","0.15","150.4","1"
"ORD-3423","2022-04-11 23:00:00","2022-04-12 23:00:00","Alice","Central","Technology","Storage","Paper","505.83","2","0.15","150.4","1"
"ORD-3424","2022-04-12 00:00:00","2022-04-13 00:00:00","Alice","Central","Technology","Chairs","Paper","505.83","5","0.15","150.4","1"
"ORD-3425","2022-04-12 01:00:00","2022-04-13 01:00:00","Charlie","Central","Technology","Tables","Pen","505.83","5","0.15","150.4","1"
"ORD-3426","2022-04-12 02:00:00","2022-04-13 02:00:00","Frank","South","Technology","Accessories","Stapler","505.83","7","0.15","150.4","1"
"ORD-3427","2022-04-12 03:00:00","2022-04-13 03:00:00","Alice","Central","Technology","Chairs","Paper","505.83","4","0.15","150.4","1"
"ORD-3428","2022-04-12 04:00:00","2022-04-13 04:00:00","David","East","Technology","Binders","Printer","505.83","6","0.15","150.4","1"
"ORD-3429","2022-04-12 05:00:00","2022-04-13 05:00:00","Eva","Central","Furniture","Tables","Printer","505.83","9","0.15","150.4","1"
"ORD-3430","2022-04-12 06:00:00","2022-04-13 06:00:00","Alice","Central","Technology","Storage","Monitor","505.83","4","0.15","150.4","1"
"ORD-3431","2022-04-12 07:00:00","2022-04-13 07:00:00","David","South","Office Supplies","Phones","Desk","505.83","6","0.15","150.4","1"
"ORD-3432","2022-04-12 08:00:00","2022-04-13 08:00:00","Bob","South","Office Supplies","Accessories","Desk","505.83","9","0.15","150.4","1"
"ORD-3433","2022-04-12 09:00:00","2022-04-13 09:00:00","David","Central","Office Supplies","Accessories","Stapler","505.83","1","0.15","150.4","1"
"ORD-3434","2022-04-12 10:00:00","2022-04-13 10:00:00","Eva","South","Technology","Binders","Pen","505.83","8","0.15","150.4","1"
"ORD-3435","2022-04-12 11:00:00","2022-04-13 11:00:00","David","West","Office Supplies","Phones","Pen","505.83","1","0.15","150.4","1"
"ORD-3436","2022-04-12 12:00:00","2022-04-13 12:00:00","Charlie","South","Furniture","Phones","Paper","505.83","4","0.15","150.4","1"
"ORD-3437","2022-04-12 13:00:00","2022-04-13 13:00:00","Eva","South","Technology","Storage","Stapler","505.83","3","0.15","150.4","1"
"ORD-3438","2022-04-12 14:00:00","2022-04-13 14:00:00","Frank","South","Office Supplies","Storage","Monitor","505.83","4","0.15","150.4","1"
"ORD-3439","2022-04-12 15:00:00","2022-04-13 15:00:00","Bob","South","Furniture","Tables","Monitor","505.83","7","0.15","150.4","1"
"ORD-3440","2022-04-12 16:00:00","2022-04-13 16:00:00","Charlie","East","Furniture","Accessories","Desk","505.83","9","0.15","150.4","1"
